run_id,run_name,dataset,model,gnn_type,hidden_channels,num_layers,lr,weight_decay,batch_size,train_loss,train_bce,train_mr,train_acc,val_loss,val_f1,val_auroc_entropy,test_acc_id,test_auroc_entropy,epoch,num_id_classes,focal_strategy,num_output_heads
s4zrhup2,run-20260414_000044-s4zrhup2,cora,random_set,GAT,256,3,0.002945414538944966,0.00021696862479233584,-1,0.002290064236149192,0.00228972383774817,0.0003293862973805517,0.9976246953010559,0.14664000272750854,0.946107804775238,0.8622754812240601,0.9303797483444214,0.8999671339988708,63.0,3,full_power_set,7
ahhd42kp,run-20260414_000109-ahhd42kp,cora,random_set,GAT,256,3,0.005305346606917277,0.05151130385259349,-1,0.5785849690437317,0.578248918056488,0.08963875472545624,0.4655582010746002,0.5744033455848694,0.485029935836792,0.5937225222587585,0.47151899337768555,0.5847652554512024,65.0,3,full_power_set,7
uyxfffx7,run-20260414_000127-uyxfffx7,cora,random_set,GAT,256,2,0.0063223604931077195,0.002077843754502025,-1,0.00876658596098423,0.008761174976825714,0.0022938901092857122,0.9976246953010559,0.11497657746076584,0.9520958065986633,0.8739997148513794,0.9430379867553711,0.874671459197998,82.0,3,full_power_set,7
ejkl1ly8,run-20260414_000143-ejkl1ly8,cora,random_set,GAT,256,3,0.013990180162752063,0.00033699559150450963,-1,0.0031746274325996637,0.00317349168471992,0.0005546780885197222,0.9976246953010559,0.17294472455978394,0.946107804775238,0.8980957269668579,0.9240506291389465,0.8941261768341064,107.0,3,full_power_set,7
z1ht8vrc,run-20260414_000209-z1ht8vrc,cora,random_set,GAT,256,2,0.0017516793793185548,0.00014263034259134275,-1,0.002172218170017004,0.002171876607462764,0.00026587527827359736,0.9976246953010559,0.1696743667125702,0.946107804775238,0.9121036529541016,0.9430379867553711,0.9021924734115601,72.0,3,full_power_set,7
gux6qh54,run-20260414_000226-gux6qh54,cora,random_set,GAT,128,2,0.0035815270998205027,0.005006058404362266,-1,0.021217677742242813,0.021204708144068718,0.005474293604493141,0.9976246953010559,0.08769797533750534,0.9580838084220886,0.884339451789856,0.9398733973503113,0.8711971044540405,102.0,3,full_power_set,7
yoqc5jia,run-20260414_000242-yoqc5jia,cora,random_set,GAT,256,2,0.004436528387566568,0.0033625727258460645,-1,0.01493015605956316,0.014919934794306755,0.003943672403693199,0.9976246953010559,0.08351126313209534,0.9520958065986633,0.8759777545928955,0.9398733973503113,0.8857196569442749,111.0,3,full_power_set,7
xjof2pyh,run-20260414_000303-xjof2pyh,cora,random_set,GAT,256,2,0.0035354283746142855,0.008952458055430549,-1,0.040487922728061676,0.04046512767672539,0.00857557076960802,0.9952493906021118,0.11617564409971237,0.940119743347168,0.8817859888076782,0.9462025165557861,0.8691520690917969,110.0,3,full_power_set,7
0lv3rhhm,run-20260414_000325-0lv3rhhm,cora,random_set,GAT,128,2,0.00815928990260437,0.0009845465253163098,-1,0.0060594710521399975,0.006056360900402069,0.001541605917736888,0.9976246953010559,0.09291384369134903,0.946107804775238,0.8787649869918823,0.9335442781448364,0.8928862810134888,60.0,3,full_power_set,7
dl17h7d7,run-20260414_000345-dl17h7d7,cora,random_set,GAT,256,2,0.01391587436766683,0.010416080781033668,-1,0.051268234848976135,0.051235586404800415,0.011428972706198692,0.9952493906021118,0.11341901123523712,0.946107804775238,0.8757259845733643,0.9367088675498962,0.871668815612793,74.0,3,full_power_set,7
