run_id,run_name,dataset,model,gnn_type,hidden_channels,num_layers,lr,weight_decay,batch_size,train_loss,train_bce,train_mr,train_acc,val_loss,val_f1,val_auroc_entropy,test_acc_id,test_auroc_entropy,epoch,num_id_classes,focal_strategy,num_output_heads
upxzz45e,run-20260406_064214-upxzz45e,coauthor,random_set,GAT,64,3,0.09581819181499232,0.0991786863714914,-1,0.6677036881446838,0.6670315861701965,0.230760395526886,0.06318650394678116,0.6675050854682922,0.059395622462034225,0.5017322897911072,0.06556826084852219,0.5,55.0,11,budgeted,43
osnn2tvd,run-20260406_064424-osnn2tvd,coauthor,random_set,GAT,128,2,0.030427772258979587,0.07643364052083151,-1,0.5008101463317871,0.49937450885772705,0.09358315914869308,0.2778473198413849,0.49434977769851685,0.2849864065647125,0.42955482006073,0.28973230719566345,0.4219067096710205,61.0,11,budgeted,43
kgr64bhk,run-20260406_064705-kgr64bhk,coauthor,random_set,GAT,256,3,0.005976781384250311,0.015111811434903942,-1,0.3396878242492676,0.3390234112739563,0.0315716527402401,0.46597397327423096,0.3530023694038391,0.4815066158771515,0.5854588150978088,0.48942598700523376,0.5889314413070679,81.0,11,budgeted,43
s4nas67e,run-20260406_065115-s4nas67e,coauthor,random_set,GAT,128,3,0.0987572278454249,0.08586394056744584,-1,0.6674150228500366,0.6658063530921936,0.23928864300251007,0.06189445033669472,0.6672236323356628,0.06487394869327545,0.5,0.06403269618749619,0.5,52.0,11,budgeted,43
6nhwn5ox,run-20260406_065336-6nhwn5ox,coauthor,random_set,GAT,64,3,0.05731791665988041,0.09077777894798444,-1,0.6737645864486694,0.6702855825424194,0.26126572489738464,0.2813067138195038,0.6738172173500061,0.29082322120666504,0.5,0.2734159827232361,0.5,56.0,11,budgeted,43
kfafzd7i,run-20260406_065556-kfafzd7i,coauthor,random_set,GAT,64,2,0.061509816202084566,0.018818708105150957,-1,0.3662574887275696,0.36560574173927307,0.05088861659169197,0.4114046096801758,0.3610262870788574,0.4370345175266266,0.5955103635787964,0.4424200654029846,0.5916935205459595,151.0,11,budgeted,43
tg3mxp1j,run-20260406_070108-tg3mxp1j,coauthor,random_set,GAT,128,2,0.05895687078896205,0.07836012363428364,-1,0.667867124080658,0.6653168797492981,0.24996666610240936,0.09615384787321091,0.6680905222892761,0.09829931706190109,0.4732690751552582,0.08795669674873352,0.4429126977920532,58.0,11,budgeted,43
lm1lsadz,run-20260406_070334-lm1lsadz,coauthor,random_set,GAT,64,2,0.004566587718982903,0.05171606895048697,-1,0.41399508714675903,0.4134100377559662,0.06073535233736038,0.3650956153869629,0.416912317276001,0.3631722331047058,0.5166027545928955,0.36394327878952026,0.5065977573394775,84.0,11,budgeted,43
nevth51m,run-20260406_070636-nevth51m,coauthor,random_set,GAT,64,3,0.006329247046339124,0.03974162517005643,-1,0.4706774652004242,0.47052082419395447,0.03955991938710213,0.2800000011920929,0.4692782461643219,0.2869832515716553,0.5382826924324036,0.281377911567688,0.5374301671981812,75.0,11,budgeted,43
v4nfgwxf,run-20260406_070927-v4nfgwxf,coauthor,random_set,GAT,64,3,0.08334178294858774,0.018357177552199087,-1,0.4133584499359131,0.4127366840839386,0.06339312344789505,0.42357879877090454,0.42020782828330994,0.41558441519737244,0.4757629632949829,0.4179966151714325,0.4829225242137909,102.0,11,budgeted,43
4k0440f8,run-20260406_071311-4k0440f8,coauthor,random_set,GAT,256,3,0.016396348810575376,0.005962044313335669,-1,0.22556568682193756,0.2253793627023697,0.024244043976068497,0.7044217586517334,0.22407615184783936,0.7176753878593445,0.657925009727478,0.7104194760322571,0.6286530494689941,200.0,11,budgeted,43
mllht5f8,run-20260406_072308-mllht5f8,coauthor,random_set,GAT,256,3,0.08864823729610054,0.04720180701269964,-1,0.4670558273792267,0.4660162627696991,0.05712580308318138,0.27980920672416687,0.4539712369441986,0.2963217496871948,0.42964285612106323,0.2728191316127777,0.4139987826347351,168.0,11,budgeted,43
zv0dld04,run-20260406_073135-zv0dld04,coauthor,random_set,GAT,64,2,0.027314577848895957,0.0907144488944442,-1,0.6702088713645935,0.6686028242111206,0.23994454741477966,0.09457013756036758,0.6701996922492981,0.09408967196941376,0.5211980938911438,0.09689655154943466,0.5175835490226746,62.0,11,budgeted,43
u9x6ahov,run-20260406_073356-u9x6ahov,coauthor,random_set,GAT,128,3,0.07027636538752476,0.024993366250077732,-1,0.41969236731529236,0.4180777370929718,0.07708939909934998,0.2987916171550751,0.39991453289985657,0.2846441864967346,0.47853177785873413,0.2783193290233612,0.47032099962234497,146.0,11,budgeted,43
n7l07c4j,run-20260406_073958-n7l07c4j,coauthor,random_set,GAT,64,3,0.06273208961448681,0.07083273858367561,-1,0.6660352945327759,0.6598672270774841,0.28686174750328064,0.2808592915534973,0.6660813093185425,0.2810996472835541,0.5,0.28461021184921265,0.5,56.0,11,budgeted,43
mm3gogq8,run-20260406_074209-mm3gogq8,coauthor,random_set,GAT,256,2,0.07742756897533623,0.014349019217060582,-1,0.36131617426872253,0.36057573556900024,0.05096197873353958,0.46550554037094116,0.34773507714271545,0.47842466831207275,0.6034854650497437,0.4969199299812317,0.5938406586647034,99.0,11,budgeted,43
56lq5qr1,run-20260406_074705-56lq5qr1,coauthor,random_set,GAT,128,3,0.0022425452031296896,0.09673585653628083,-1,0.6707199811935425,0.6662451028823853,0.27281081676483154,0.13850699365139008,0.6707571744918823,0.13924477994441986,0.5,0.13747000694274902,0.5,200.0,11,budgeted,43
vh1an2yg,run-20260406_075503-vh1an2yg,coauthor,random_set,GAT,64,2,0.08294501769004209,0.017289404743400676,-1,0.5302865505218506,0.5299129486083984,0.09213856607675552,0.07702779024839401,0.4739567041397095,0.0872092992067337,0.4172239899635315,0.09202037006616592,0.41190260648727417,100.0,11,budgeted,43
bfejihys,run-20260406_075838-bfejihys,coauthor,random_set,GAT,256,2,0.09426573350530427,0.003525280893356942,-1,4.118084907531738,4.115968227386475,0.11836829036474228,0.15039817988872528,3.896218776702881,0.21323277056217194,0.613764762878418,0.22539469599723816,0.6343043446540833,52.0,11,budgeted,43
v1b522yu,run-20260406_080124-v1b522yu,coauthor,random_set,GAT,128,2,0.08293193569687583,0.019015475334381377,-1,0.34499767422676086,0.34422096610069275,0.04685042425990105,0.48316898941993713,0.3430469334125519,0.49228131771087646,0.5418225526809692,0.49762389063835144,0.562159538269043,110.0,11,budgeted,43
4ramlp74,run-20260406_080553-4ramlp74,coauthor,random_set,GAT,128,3,0.005781928842058806,0.09332390328932524,-1,0.6714822053909302,0.6623936891555786,0.3231697678565979,0.060996465384960175,0.671471118927002,0.059104885905981064,0.5,0.056262560188770294,0.5,61.0,11,budgeted,43
8lo1m4rb,run-20260406_080834-8lo1m4rb,coauthor,random_set,GAT,128,2,0.029377217119692187,0.09995059834299878,-1,0.6737425327301025,0.6730801463127136,0.23078325390815735,0.09979633241891861,0.6738150715827942,0.09613411128520966,0.5625901222229004,0.09613411128520966,0.5717273950576782,59.0,11,budgeted,43
ym1jyd9r,run-20260406_081105-ym1jyd9r,coauthor,random_set,GAT,128,2,0.02162790889077107,0.04483620598182489,-1,0.4645133316516876,0.4636938273906708,0.04833594337105751,0.29004770517349243,0.49778616428375244,0.365403950214386,0.4488072991371155,0.3601241707801819,0.43511417508125305,58.0,11,budgeted,43
2f9hn7pf,run-20260406_081340-2f9hn7pf,coauthor,random_set,GAT,256,2,0.04716465829498688,0.04492854356226442,-1,0.4437771737575531,0.4429023563861847,0.09145908057689667,0.19314181804656982,0.456859827041626,0.21007539331912994,0.593390703201294,0.2054748237133026,0.5955944657325745,62.0,11,budgeted,43
twesswg4,run-20260406_081648-twesswg4,coauthor,random_set,GAT,128,2,0.08065581882552489,0.06200334636931225,-1,0.4879378080368042,0.4873886704444885,0.12036149948835373,0.34881332516670227,0.4971596300601959,0.34455180168151855,0.46861499547958374,0.3371017575263977,0.4669125974178314,54.0,11,budgeted,43
r4tv4mvw,run-20260406_081908-r4tv4mvw,coauthor,random_set,GAT,64,2,0.03668939592047211,0.09123162431569484,-1,0.4781171977519989,0.477314829826355,0.09027908742427826,0.18460489809513092,0.4848904311656952,0.18040166795253754,0.3513503670692444,0.18406961858272552,0.3603229224681854,62.0,11,budgeted,43
1ktwpuwt,run-20260406_082129-1ktwpuwt,coauthor,random_set,GAT,64,3,0.032478976883619205,0.056145569969105774,-1,0.6604047417640686,0.6598292589187622,0.2102321982383728,0.28657427430152893,0.6604770421981812,0.2736590504646301,0.5,0.27497461438179016,0.5309191346168518,60.0,11,budgeted,43
jjq9757i,run-20260406_082415-jjq9757i,coauthor,random_set,GAT,64,2,0.003625971347327807,0.05568239935462385,-1,0.4731449484825134,0.47278252243995667,0.06533131748437881,0.2894558608531952,0.4797920286655426,0.2699514329433441,0.4759434461593628,0.27683424949645996,0.4746996760368347,82.0,11,budgeted,43
bjxxscce,run-20260406_082717-bjxxscce,coauthor,random_set,GAT,256,2,0.06403235334721018,0.08395955872892566,-1,0.6743112802505493,0.6708018779754639,0.2609950602054596,0.09762174636125565,0.6667169332504272,0.09370724856853485,0.541709840297699,0.10511945188045502,0.5319122076034546,57.0,11,budgeted,43
vaekinvk,run-20260406_083009-vaekinvk,coauthor,random_set,GAT,64,3,0.007194519885229353,0.07035092665727471,-1,0.460500031709671,0.46012407541275024,0.0529329776763916,0.21883153915405273,0.4637564420700073,0.2133561670780182,0.48603832721710205,0.21261444687843323,0.48951342701911926,73.0,11,budgeted,43
r6t0bz04,run-20260406_083300-r6t0bz04,coauthor,random_set,GAT,64,2,0.05115433014512975,0.07652538200604614,-1,0.46213996410369873,0.46144813299179077,0.07526682317256927,0.28649571537971497,0.4786076545715332,0.27482208609580994,0.4932617247104645,0.2900608479976654,0.4953535199165344,56.0,11,budgeted,43
z61u1z50,run-20260406_083510-z61u1z50,coauthor,random_set,GAT,128,2,0.0492660366156582,0.06656438435420912,-1,0.4652082622051239,0.4641147255897522,0.0811983123421669,0.2763277292251587,0.45298096537590027,0.26925721764564514,0.4340398907661438,0.2618083655834198,0.4548816382884979,55.0,11,budgeted,43
ar7m8mjk,run-20260406_083731-ar7m8mjk,coauthor,random_set,GAT,256,3,0.006264415361617594,0.0918048466834753,-1,0.669231116771698,0.6685808897018433,0.21799436211585999,0.05216401070356369,0.6690456867218018,0.05252525210380554,0.5,0.05487389117479324,0.5,81.0,11,budgeted,43
lqv50uo8,run-20260406_084146-lqv50uo8,coauthor,random_set,GAT,128,3,0.09550354880878878,0.045788803927682274,-1,0.6439729928970337,0.6399494409561157,0.24886904656887054,0.27805599570274353,0.6432110071182251,0.29445376992225647,0.5,0.2795073688030243,0.5,88.0,11,budgeted,43
ycdsl9lv,run-20260406_084539-ycdsl9lv,coauthor,random_set,GAT,64,2,0.0060003120705058414,0.06999552345472129,-1,0.4273451864719391,0.42718827724456787,0.06912396103143692,0.2899428606033325,0.4264056086540222,0.2951095998287201,0.47370198369026184,0.28595486283302307,0.47733184695243835,70.0,11,budgeted,43
ajeu7um0,run-20260406_084815-ajeu7um0,coauthor,random_set,GAT,128,2,0.09864851760662692,0.0674676471524234,-1,0.6224895715713501,0.6182560324668884,0.2151632159948349,0.2944917678833008,0.6331346035003662,0.1465664505958557,0.6335057616233826,0.15243902802467346,0.6221464276313782,70.0,11,budgeted,43
tnnoslsj,run-20260406_085117-tnnoslsj,coauthor,random_set,GAT,64,2,0.07009924970326128,0.04747251653902747,-1,0.5101026892662048,0.5095313191413879,0.05490587651729584,0.27784717082977295,0.5187827944755554,0.29501524567604065,0.4406580924987793,0.3056693971157074,0.42489659786224365,66.0,11,budgeted,43
flvmk2ba,run-20260406_085343-flvmk2ba,coauthor,random_set,GAT,256,3,0.09176520408487995,0.08902770398918709,-1,0.6686498522758484,0.667097806930542,0.2336193174123764,0.0969538539648056,0.6705170273780823,0.09698423743247986,0.6758158802986145,0.08692722022533417,0.6404938697814941,62.0,11,budgeted,43
8b8epgl8,run-20260406_085701-8b8epgl8,coauthor,random_set,GAT,128,3,0.056976260066642435,0.04235249603499688,-1,0.5072386264801025,0.5055802464485168,0.11858347803354263,0.3439382016658783,0.4202102720737457,0.30216801166534424,0.4446510374546051,0.2838621735572815,0.44685131311416626,78.0,11,budgeted,43
vcfjx1yd,run-20260406_090023-vcfjx1yd,coauthor,random_set,GAT,64,2,0.020383316852546747,0.09247794211860384,-1,0.6711814999580383,0.6676656007766724,0.261623352766037,0.05333784222602844,0.6710702776908875,0.04722222313284874,0.47871604561805725,0.05653950944542885,0.4950855076313019,66.0,11,budgeted,43
0whikzri,run-20260406_090255-0whikzri,coauthor,random_set,GAT,256,3,0.05074351268191267,0.002559540060017753,-1,0.11946604400873184,0.11925867944955826,0.008547821082174778,0.8477421998977661,0.12113100290298462,0.8432376980781555,0.8774372339248657,0.8433038592338562,0.8719549179077148,186.0,11,budgeted,43
5dqtevcc,run-20260406_091210-5dqtevcc,coauthor,random_set,GAT,256,2,0.027491632312003248,0.05718262584232755,-1,0.4527184069156647,0.4524984061717987,0.06704052537679672,0.29036280512809753,0.4513140916824341,0.2924819886684418,0.5118013024330139,0.2751609683036804,0.5109988451004028,72.0,11,budgeted,43
metund8b,run-20260406_091542-metund8b,coauthor,random_set,GAT,256,3,0.08102691495049946,0.0647137600828967,-1,0.6466333866119385,0.6441041231155396,0.2382996678352356,0.061905838549137115,0.6399050354957581,0.06380075216293335,0.2560819685459137,0.0651354119181633,0.24602527916431427,120.0,11,budgeted,43
cn1daxa9,run-20260406_092151-cn1daxa9,coauthor,random_set,GAT,128,3,0.0879839598575786,0.07342838147331224,-1,0.6622506380081177,0.6560289263725281,0.2879517674446106,0.06347224116325378,0.6620939373970032,0.05415531247854233,0.5,0.07004420459270477,0.4987790584564209,58.0,11,budgeted,43
5r8yojj0,run-20260406_092431-5r8yojj0,coauthor,random_set,GAT,128,3,0.07706691462537295,0.05157664303374549,-1,0.6594974398612976,0.6562032699584961,0.24975718557834625,0.15070518851280212,0.6593574285507202,0.14856557548046112,0.6126549243927002,0.14608636498451233,0.6250671148300171,58.0,11,budgeted,43
mjn9oqh7,run-20260406_092713-mjn9oqh7,coauthor,random_set,GAT,64,2,0.08740745519947056,0.08866088816555928,-1,0.49268513917922974,0.49190670251846313,0.09023749083280563,0.23557420074939728,0.4919435381889343,0.22915254533290863,0.44192758202552795,0.23034672439098358,0.44876861572265625,61.0,11,budgeted,43
