run_id,run_name,dataset,model,gnn_type,hidden_channels,num_layers,lr,weight_decay,batch_size,singletons_only,loss_ablation,use_bce_loss,use_mr_loss,use_ms_loss,train_loss,train_bce,train_mr,train_ms,train_acc,val_loss,val_f1,val_auroc_entropy,test_acc_id,test_auroc_entropy,epoch,num_id_classes,focal_strategy,num_output_heads,ablation_group
l3d146w4,run-20260414_013212-l3d146w4,roman_empire,random_set,GAT,128,3,0.09160266031543436,0.03768608024443948,-1,False,full,False,False,False,0.4051980972290039,0.4044589102268219,0.060186244547367096,,0.09758435934782028,0.3988164961338043,0.03142966702580452,0.633518397808075,0.031441718339920044,0.6641322374343872,63.0,13,budgeted,45,standard_focal_sets__full
jjhifep0,run-20260414_013406-jjhifep0,roman_empire,random_set,GAT,64,3,0.08151764458240877,0.07370577273108987,-1,False,full,False,False,False,0.6610042452812195,0.6575451493263245,0.25695204734802246,,0.07553680986166,0.6608594655990601,0.07589114457368851,0.5,0.07553680986166,0.5,54.0,13,budgeted,45,standard_focal_sets__full
ibj3157p,run-20260414_013543-ibj3157p,roman_empire,random_set,GAT,64,3,0.0907007408161503,0.037392297903396626,-1,False,full,False,False,False,0.4512539803981781,0.45035478472709656,0.07452201098203659,,0.13017638027668,0.45080050826072693,0.1376006156206131,0.6324203014373779,0.13420245051383972,0.6631025671958923,67.0,13,budgeted,45,standard_focal_sets__full
zcvncfno,run-20260414_013726-zcvncfno,roman_empire,random_set,GAT,256,3,0.09315333270367804,0.04064463308205657,-1,False,full,False,False,False,0.4082297086715698,0.4077253043651581,0.0595969557762146,,0.03163343667984009,0.40940558910369873,0.03142966702580452,0.48983532190322876,0.031441718339920044,0.49169665575027466,55.0,13,budgeted,45,standard_focal_sets__full
pxjg6blw,run-20260414_013927-pxjg6blw,roman_empire,random_set,GAT,256,3,0.09914061446557676,0.043548420402302335,-1,False,full,False,False,False,0.4200150966644287,0.41965019702911377,0.06748003512620926,,0.08167178183794022,0.4211873412132263,0.08164047449827194,0.3689939081668854,0.08167178183794022,0.338564395904541,55.0,13,budgeted,45,standard_focal_sets__full
huuhl2uc,run-20260414_014131-huuhl2uc,roman_empire,random_set,GAT,128,3,0.001680188775571631,0.07387254679845646,-1,False,full,False,False,False,0.6580308079719543,0.6574341654777527,0.21687906980514526,,0.03163343667984009,0.6580156683921814,0.03142966702580452,0.5,0.031441718339920044,0.5,200.0,13,budgeted,45,standard_focal_sets__full
atgmpeax,run-20260414_014603-atgmpeax,roman_empire,random_set,GAT,64,3,0.09689183327545516,0.004658645651868642,-1,False,full,False,False,False,0.4016607403755188,0.40112704038619995,0.015997404232621193,,0.21031442284584045,0.4020432233810425,0.21004216372966766,0.41923972964286804,0.2105061411857605,0.3892684876918793,142.0,13,budgeted,45,standard_focal_sets__full
8ve87v41,run-20260414_014906-8ve87v41,roman_empire,random_set,GAT,256,2,0.0060349489711204385,0.01695043204503715,-1,False,full,False,False,False,0.40166351199150085,0.4012931287288666,0.03018326871097088,,0.21031442284584045,0.4015050232410431,0.21004216372966766,0.323973685503006,0.2105061411857605,0.3017650842666626,65.0,13,budgeted,45,standard_focal_sets__full
dqh5syur,run-20260414_015105-dqh5syur,roman_empire,random_set,GAT,64,3,0.06318935077434096,0.01067518077151624,-1,False,full,False,False,False,0.4047424793243408,0.4039176106452942,0.016271406784653664,,0.08282208442687988,0.40446481108665466,0.1805289387702942,0.39164701104164124,0.18213190138339996,0.36071646213531494,90.0,13,budgeted,45,standard_focal_sets__full
n6njbq9a,run-20260414_015307-n6njbq9a,roman_empire,random_set,GAT,128,2,0.05351907177930776,0.06850370360125423,-1,False,full,False,False,False,0.6573811173439026,0.6521211266517639,0.27422162890434265,,0.035084355622529984,0.6574549078941345,0.03487926349043846,0.49983638525009155,0.03489263728260994,0.4959745705127716,56.0,13,budgeted,45,standard_focal_sets__full
pae7hwsx,run-20260414_015441-pae7hwsx,roman_empire,random_set,GAT,64,2,0.09317522027854452,0.03259656380272679,-1,False,full,False,False,False,0.44069063663482666,0.4403962790966034,0.07002086937427521,,0.08167178183794022,0.4406373202800751,0.08164047449827194,0.5935826897621155,0.08167178183794022,0.6185672283172607,61.0,13,budgeted,45,standard_focal_sets__full
y69j7kvx,run-20260414_015616-y69j7kvx,roman_empire,random_set,GAT,64,3,0.07903011093217484,0.07613056794566041,-1,False,full,False,False,False,0.6616295576095581,0.659067690372467,0.24860702455043793,,0.13017638027668,0.6615074276924133,0.13031813502311707,0.5006263852119446,,,38.0,13,budgeted,45,standard_focal_sets__full
lhtmhjcw,run-20260414_015745-lhtmhjcw,roman_empire,random_set,GAT,256,3,0.07829320517697419,0.02015272963658108,-1,False,full,False,False,False,0.3620440363883972,0.36180809140205383,0.02620251476764679,,0.05195552110671997,0.36271509528160095,0.06439248472452164,0.3734993636608124,0.05789877474308014,0.34399402141571045,85.0,13,budgeted,45,standard_focal_sets__full
9lrlkv08,run-20260414_020022-9lrlkv08,roman_empire,random_set,GAT,128,2,0.0408609281714328,0.05782817408976596,-1,False,full,False,False,False,0.6713342666625977,0.6706541776657104,0.22768351435661316,,0.03163343667984009,0.65963214635849,0.03142966702580452,0.5204610824584961,,,1.0,13,budgeted,45,standard_focal_sets__full
wp8ui99k,run-20260414_020059-wp8ui99k,roman_empire,random_set,GAT,128,3,0.005998645563597614,0.06281402523831225,-1,False,full,False,False,False,0.6546850204467773,0.6522185802459717,0.24353794753551483,,0.03163343667984009,0.6546886563301086,0.03142966702580452,0.5,0.031441718339920044,0.5,92.0,13,budgeted,45,standard_focal_sets__full
cm9jc4lc,run-20260414_020400-cm9jc4lc,roman_empire,random_set,GAT,64,2,0.01604828164369452,0.07650926634968104,-1,False,full,False,False,False,0.6582629680633545,0.6576346158981323,0.22743718326091766,,0.03163343667984009,0.6582943201065063,0.03142966702580452,0.5325040221214294,0.031441718339920044,0.5093647241592407,70.0,13,budgeted,45,standard_focal_sets__full
5g9k362m,run-20260414_020550-5g9k362m,roman_empire,random_set,GAT,64,3,0.006134687909778885,0.04703155458878273,-1,False,full,False,False,False,0.6361278891563416,0.6304739713668823,0.2630680501461029,,0.13017638027668,0.6361993551254272,0.13031813502311707,0.5,0.13036809861660004,0.5,102.0,13,budgeted,45,standard_focal_sets__full
5j43wcem,run-20260414_020816-5j43wcem,roman_empire,random_set,GAT,128,3,0.09481634369252168,0.09939859136020188,-1,False,full,False,False,False,0.6671034693717957,0.6635846495628357,0.26164165139198303,,0.08167178183794022,0.667136013507843,0.08164047449827194,0.5,0.08167178183794022,0.5,53.0,13,budgeted,45,standard_focal_sets__full
uyf0yh8y,run-20260414_020956-uyf0yh8y,roman_empire,random_set,GAT,128,2,0.08317499229192143,0.02157053703447316,-1,False,full,False,False,False,0.39584046602249146,0.39521270990371704,0.0337938629090786,,0.21031442284584045,0.3955382704734802,0.21004216372966766,0.32590410113334656,0.2105061411857605,0.30387642979621887,54.0,13,budgeted,45,standard_focal_sets__full
x1hjxz4x,run-20260414_021135-x1hjxz4x,roman_empire,random_set,GAT,64,3,0.08820754765875069,0.04986934485109762,-1,False,full,False,False,False,0.6484623551368713,0.6461476683616638,0.1876467913389206,,0.13017638027668,0.6482827067375183,0.13031813502311707,0.5,0.13036809861660004,0.5,56.0,13,budgeted,45,standard_focal_sets__full
6cikt75k,run-20260414_021313-6cikt75k,roman_empire,random_set,GAT,128,3,0.08346191282637715,0.08140382095072335,-1,False,full,False,False,False,0.6632929444313049,0.6607685685157776,0.24797245860099792,,0.08167178183794022,0.6631196737289429,0.08164047449827194,0.5004439353942871,0.08167178183794022,0.49732813239097595,53.0,13,budgeted,45,standard_focal_sets__full
bvd3q904,run-20260414_021444-bvd3q904,roman_empire,random_set,GAT,64,3,0.010876919989766018,0.06173453719338235,-1,False,full,False,False,False,0.655378520488739,0.6530064940452576,0.19219602644443512,,0.13017638027668,0.6553854942321777,0.13031813502311707,0.5,0.13036809861660004,0.5,75.0,13,budgeted,45,standard_focal_sets__full
b9xv0eah,run-20260414_021638-b9xv0eah,roman_empire,random_set,GAT,128,2,0.05935721018417488,0.0007393223248895954,-1,False,full,False,False,False,0.33717426657676697,0.3370579183101654,0.004694444593042135,,0.37557515501976013,0.3418734669685364,0.35454195737838745,0.4889284372329712,0.35621166229248047,0.48445743322372437,193.0,13,budgeted,45,standard_focal_sets__full
emx2so5v,run-20260414_022048-emx2so5v,roman_empire,random_set,GAT,64,2,0.015627709002016942,0.05695356374275102,-1,False,full,False,False,False,0.6539977788925171,0.6534116864204407,0.2222675234079361,,0.03163343667984009,0.6539795994758606,0.03142966702580452,0.5,0.031441718339920044,0.4996729791164398,66.0,13,budgeted,45,standard_focal_sets__full
3ktxoxwa,run-20260414_022242-3ktxoxwa,roman_empire,random_set,GAT,64,3,0.03815861748878484,0.0003274458173135346,-1,False,full,False,False,False,0.27878186106681824,0.2786767780780792,0.007183702662587166,,0.4079754650592804,0.3245525360107422,0.32196244597435,0.528066873550415,0.3121165633201599,0.5334597826004028,200.0,13,budgeted,45,standard_focal_sets__full
x7tca3w5,run-20260414_022658-x7tca3w5,roman_empire,random_set,GAT,256,2,0.05983520366633946,0.05419597838851468,-1,False,full,False,False,False,0.6513782739639282,0.6471767425537109,0.25775283575057983,,0.03163343667984009,0.6516690850257874,0.03142966702580452,0.5,0.031441718339920044,0.5,71.0,13,budgeted,45,standard_focal_sets__full
j9r96jg1,run-20260414_022923-j9r96jg1,roman_empire,random_set,GAT,256,2,0.08964229524766752,0.02575716755550441,-1,False,full,False,False,False,0.4326821267604828,0.4324173629283905,0.054685670882463455,,0.06863497197628021,0.4326002597808838,0.06899195164442062,0.32974517345428467,0.06863497197628021,0.3073646128177643,53.0,13,budgeted,45,standard_focal_sets__full
istmr1gm,run-20260414_023140-istmr1gm,roman_empire,random_set,GAT,256,3,0.0890661502762083,0.0341585742470658,-1,False,full,False,False,False,0.3902158737182617,0.3896794319152832,0.05056474357843399,,0.13017638027668,0.3839728534221649,0.13031813502311707,0.36829790472984314,0.13036809861660004,0.3378860354423523,67.0,13,budgeted,45,standard_focal_sets__full
v8bo0frq,run-20260414_023411-v8bo0frq,roman_empire,random_set,GAT,128,3,0.05531510262686514,0.020263591658414005,-1,False,full,False,False,False,0.3823310136795044,0.38130712509155273,0.04166887700557709,,0.2156825214624405,0.3800166845321655,0.1345342993736267,0.36545825004577637,0.13266871869564056,0.3350454568862915,74.0,13,budgeted,45,standard_focal_sets__full
