run_id,run_name,dataset,model,gnn_type,hidden_channels,num_layers,lr,weight_decay,batch_size,singletons_only,loss_ablation,use_bce_loss,use_mr_loss,use_ms_loss,train_loss,train_bce,train_mr,train_ms,train_acc,val_loss,val_f1,val_auroc_entropy,test_acc_id,test_auroc_entropy,epoch,num_id_classes,focal_strategy,num_output_heads,ablation_group
srmm318k,run-20260404_180816-srmm318k,chameleon,random_set,GAT,64,3,0.05197641230376575,0.08285672789698476,-1,False,full,False,False,False,0.6309099197387695,0.6304097175598145,0.1498871147632599,,0.372488409280777,0.6299270987510681,0.4063926935195923,0.5,0.3695652186870575,0.5,58.0,3,full_power_set,7,standard_focal_sets__full
q9leimwj,run-20260404_180832-q9leimwj,chameleon,random_set,GAT,128,3,0.004626169272218807,0.07521390365398996,-1,False,full,False,False,False,0.644136369228363,0.6435772776603699,0.14570622146129608,,0.372488409280777,0.6431368589401245,0.4063926935195923,0.5016946792602539,0.3695652186870575,0.49613526463508606,80.0,3,full_power_set,7,standard_focal_sets__full
ihn1t5oe,run-20260404_180854-ihn1t5oe,chameleon,random_set,GAT,128,3,0.08271365678181239,0.031200314223520105,-1,False,full,False,False,False,0.5747086405754089,0.5744764804840088,0.06549249589443207,,0.372488409280777,0.5723048448562622,0.4063926935195923,0.7967997193336487,0.3695652186870575,0.786795437335968,56.0,3,full_power_set,7,standard_focal_sets__full
cv5tfs3t,run-20260404_180910-cv5tfs3t,chameleon,random_set,GAT,64,3,0.07463870324141851,0.039378283130552146,-1,False,full,False,False,False,0.5862257480621338,0.5859286785125732,0.08542127162218094,,0.372488409280777,0.5846340656280518,0.4063926935195923,0.5,0.3695652186870575,0.5,55.0,3,full_power_set,7,standard_focal_sets__full
j9jzx08q,run-20260404_180931-j9jzx08q,chameleon,random_set,GAT,256,3,0.07966100564090481,0.05283949470654132,-1,False,full,False,False,False,0.6081699728965759,0.6077653169631958,0.12080706655979156,,0.372488409280777,0.6065438985824585,0.4063926935195923,0.5,0.3695652186870575,0.5,55.0,3,full_power_set,7,standard_focal_sets__full
393x4muq,run-20260404_181018-393x4muq,chameleon,random_set,GAT,128,3,0.05350808978979011,0.06867346790274372,-1,False,full,False,False,False,0.6246289610862732,0.624153196811676,0.141744002699852,,0.372488409280777,0.6232975721359253,0.4063926935195923,0.5,0.3695652186870575,0.5,55.0,3,full_power_set,7,standard_focal_sets__full
weffvnt2,run-20260404_181034-weffvnt2,chameleon,random_set,GAT,128,3,0.08148272526738112,0.02868459264257572,-1,False,full,False,False,False,0.5699611902236938,0.5697588920593262,0.05504210293292999,,0.372488409280777,0.5673022866249084,0.4063926935195923,0.8292418122291565,0.3695652186870575,0.8052636384963989,56.0,3,full_power_set,7,standard_focal_sets__full
datsca5j,run-20260404_181050-datsca5j,chameleon,random_set,GAT,128,3,0.04598894428340506,0.017311780383244657,-1,False,full,False,False,False,0.5560204386711121,0.5559161305427551,0.025565318763256073,,0.372488409280777,0.5528349876403809,0.4063926935195923,0.8155627846717834,0.3695652186870575,0.7992753386497498,55.0,3,full_power_set,7,standard_focal_sets__full
3r93z6pi,run-20260404_181107-3r93z6pi,chameleon,random_set,GAT,256,2,0.07947552294662813,0.03589958252720877,-1,False,full,False,False,False,0.5767998695373535,0.5765557885169983,0.06759072840213776,,0.372488409280777,0.5749119520187378,0.4063926935195923,0.840598464012146,0.3695652186870575,0.8250704407691956,72.0,3,full_power_set,7,standard_focal_sets__full
fttsv9s5,run-20260404_181128-fttsv9s5,chameleon,random_set,GAT,256,2,0.03123245407937912,0.018404574133519046,-1,False,full,False,False,False,0.5534610748291016,0.5533577799797058,0.026245608925819397,,0.372488409280777,0.5502106547355652,0.4063926935195923,0.836373507976532,0.3695652186870575,0.8238728046417236,56.0,3,full_power_set,7,standard_focal_sets__full
fz2qeypr,run-20260404_181145-fz2qeypr,chameleon,random_set,GAT,256,2,0.04596889064296244,0.0275512425414489,-1,False,full,False,False,False,0.5640523433685303,0.5638881325721741,0.042993344366550446,,0.372488409280777,0.5616319179534912,0.4063926935195923,0.8386919498443604,0.3695652186870575,0.8240338563919067,58.0,3,full_power_set,7,standard_focal_sets__full
3m18e5lc,run-20260404_181220-3m18e5lc,chameleon,random_set,GAT,128,2,0.05917260836175366,0.050764303214851425,-1,False,full,False,False,False,0.6034870743751526,0.6031039357185364,0.11193746328353882,,0.372488409280777,0.6021862030029297,0.4063926935195923,0.7096416354179382,0.3695652186870575,0.6995672583580017,54.0,3,full_power_set,7,standard_focal_sets__full
jxwy8at4,run-20260404_181253-jxwy8at4,chameleon,random_set,GAT,256,2,0.08706297185771815,0.009494821082338378,-1,False,full,False,False,False,0.2915339469909668,0.2914617657661438,0.027522476390004158,,0.8052549958229065,0.4961336851119995,0.5525113940238953,0.5438811182975769,0.6231883764266968,0.5596215724945068,130.0,3,full_power_set,7,standard_focal_sets__full
kmy8630e,run-20260404_181327-kmy8630e,chameleon,random_set,GAT,128,3,0.09463071063338456,0.05345207205466057,-1,False,full,False,False,False,0.6104152798652649,0.6099994778633118,0.12240508198738098,,0.372488409280777,0.6090030074119568,0.4063926935195923,0.5,0.3695652186870575,0.5,54.0,3,full_power_set,7,standard_focal_sets__full
evj7cmzm,run-20260404_181343-evj7cmzm,chameleon,random_set,GAT,64,2,0.05614876125959061,0.015454765273205944,-1,False,full,False,False,False,0.38672783970832825,0.38663822412490845,0.025354178622364998,,0.8006182312965393,0.4987165331840515,0.5410959124565125,0.6024808287620544,0.5978260636329651,0.6118055582046509,152.0,3,full_power_set,7,standard_focal_sets__full
req4ptjc,run-20260404_181451-req4ptjc,chameleon,random_set,GAT,128,2,0.05197515677955729,0.040715424362344835,-1,False,full,False,False,False,0.5890164971351624,0.588704526424408,0.08974630385637283,,0.372488409280777,0.5868093967437744,0.4063926935195923,0.8026252388954163,0.3695652186870575,0.8033816814422607,54.0,3,full_power_set,7,standard_focal_sets__full
t1dwj55p,run-20260404_181507-t1dwj55p,chameleon,random_set,GAT,128,2,0.06258498087431422,0.04041391273210109,-1,False,full,False,False,False,0.5886486768722534,0.5883386135101318,0.08927732706069946,,0.372488409280777,0.5868970155715942,0.4063926935195923,0.8025466203689575,0.3695652186870575,0.8015599846839905,54.0,3,full_power_set,7,standard_focal_sets__full
9toqqz8z,run-20260404_181547-9toqqz8z,chameleon,random_set,GAT,256,3,0.06549629036366654,0.026729511977823403,-1,False,full,False,False,False,0.5659806132316589,0.5658048987388611,0.046147044748067856,,0.372488409280777,0.5635445713996887,0.4063926935195923,0.8122676014900208,0.3695652186870575,0.7997081279754639,65.0,3,full_power_set,7,standard_focal_sets__full
5tsmfdlq,run-20260404_181614-5tsmfdlq,chameleon,random_set,GAT,256,2,0.03486782097807776,0.05173607313909281,-1,False,full,False,False,False,0.6074793338775635,0.6070775389671326,0.11970223486423492,,0.372488409280777,0.6061307191848755,0.4063926935195923,0.7410362362861633,0.3695652186870575,0.7102053165435791,54.0,3,full_power_set,7,standard_focal_sets__full
usmjxz05,run-20260404_181649-usmjxz05,chameleon,random_set,GAT,128,2,0.03389382577269698,0.028134637152824302,-1,False,full,False,False,False,0.5648394227027893,0.5646696090698242,0.04471113905310631,,0.372488409280777,0.5620905756950378,0.4063926935195923,0.839605987071991,0.3695652186870575,0.8264794945716858,54.0,3,full_power_set,7,standard_focal_sets__full
ix81mzbb,run-20260404_181717-ix81mzbb,chameleon,random_set,GAT,256,2,0.040844466901976365,0.02941976946750926,-1,False,full,False,False,False,0.5673521161079407,0.5671660900115967,0.04917125776410103,,0.372488409280777,0.5646670460700989,0.4063926935195923,0.840276837348938,0.3695652186870575,0.8275764584541321,56.0,3,full_power_set,7,standard_focal_sets__full
9wwospfs,run-20260404_181803-9wwospfs,chameleon,random_set,GAT,256,3,0.07748712230555058,0.02878739647140469,-1,False,full,False,False,False,0.5672077536582947,0.5670233964920044,0.04984075948596001,,0.372488409280777,0.5649978518486023,0.4063926935195923,0.8267351388931274,0.3695652186870575,0.7954207062721252,71.0,3,full_power_set,7,standard_focal_sets__full
g8p2w99v,run-20260404_181840-g8p2w99v,chameleon,random_set,GAT,256,2,0.06984173753788525,0.023529419612998988,-1,False,full,False,False,False,0.5597400665283203,0.5596029758453369,0.03532605618238449,,0.372488409280777,0.556979238986969,0.4063926935195923,0.839480459690094,0.3695652186870575,0.8269323706626892,73.0,3,full_power_set,7,standard_focal_sets__full
pg3v1lbp,run-20260404_181954-pg3v1lbp,chameleon,random_set,GAT,256,2,0.05736087552208217,0.023064995443622425,-1,False,full,False,False,False,0.5587360262870789,0.5586049556732178,0.033810295164585114,,0.372488409280777,0.5559675693511963,0.4063926935195923,0.8360205292701721,0.3695652186870575,0.8225643634796143,60.0,3,full_power_set,7,standard_focal_sets__full
wjiyarla,run-20260404_182052-wjiyarla,chameleon,random_set,GAT,256,2,0.026332901998313972,0.0574380051724195,-1,False,full,False,False,False,0.6144217848777771,0.6139895915985107,0.12842392921447754,,0.372488409280777,0.6132599115371704,0.4063926935195923,0.5045661926269531,0.3695652186870575,0.5008453726768494,55.0,3,full_power_set,7,standard_focal_sets__full
44l9c35f,run-20260404_182118-44l9c35f,chameleon,random_set,GAT,256,3,0.04220413877845886,0.020367855391959237,-1,False,full,False,False,False,0.5589135885238647,0.5587875247001648,0.031922727823257446,,0.372488409280777,0.5561143755912781,0.4063926935195923,0.8260446190834045,0.3695652186870575,0.811815619468689,57.0,3,full_power_set,7,standard_focal_sets__full
dqic8gde,run-20260404_182141-dqic8gde,chameleon,random_set,GAT,256,2,0.019310816566800483,0.03152193078455918,-1,False,full,False,False,False,0.5689760446548462,0.5687794089317322,0.05282816290855408,,0.372488409280777,0.5664256811141968,0.4063926935195923,0.839841365814209,0.3695652186870575,0.8279488682746887,55.0,3,full_power_set,7,standard_focal_sets__full
itia3vk0,run-20260404_182207-itia3vk0,chameleon,random_set,GAT,128,3,0.09300504061672676,0.011992962700274454,-1,False,full,False,False,False,0.548905074596405,0.54884934425354,0.014427365735173225,,0.372488409280777,0.5453284382820129,0.4063926935195923,0.8265036344528198,0.3695652186870575,0.8144525289535522,71.0,3,full_power_set,7,standard_focal_sets__full
epry0wk3,run-20260404_182233-epry0wk3,chameleon,random_set,GAT,256,3,0.07862955553682933,0.03252754802826806,-1,False,full,False,False,False,0.5731528997421265,0.5729309320449829,0.05910225212574005,,0.372488409280777,0.5708787441253662,0.4063926935195923,0.7473912835121155,0.3695652186870575,0.7101247310638428,66.0,3,full_power_set,7,standard_focal_sets__full
1bulho52,run-20260404_182301-1bulho52,chameleon,random_set,GAT,256,3,0.09417339060243402,0.010476310595586251,-1,False,full,False,False,False,3.7445366382598877,3.7445271015167236,0.009521964937448502,,0.3786707818508148,2.8356869220733643,0.34018266201019287,0.4127085506916046,0.3333333432674408,0.3904891610145569,51.0,3,full_power_set,7,standard_focal_sets__full
flkag4hm,run-20260404_182322-flkag4hm,chameleon,random_set,GAT,128,2,0.0910589685533829,0.01585412815273183,-1,False,full,False,False,False,0.5404608249664307,0.5403634905815125,0.03168917074799538,,0.372488409280777,0.5408448576927185,0.4063926935195923,0.7969566583633423,0.3695652186870575,0.7820450067520142,71.0,3,full_power_set,7,standard_focal_sets__full
q9phpx9o,run-20260404_182339-q9phpx9o,chameleon,random_set,GAT,256,3,0.07030023539989283,0.023711040770500475,-1,False,full,False,False,False,0.5600781440734863,0.5599431395530701,0.03436814993619919,,0.372488409280777,0.5572678446769714,0.4063926935195923,0.835655689239502,0.3695652186870575,0.8199476599693298,70.0,3,full_power_set,7,standard_focal_sets__full
sjbl5du8,run-20260404_182406-sjbl5du8,chameleon,random_set,GAT,256,2,0.041860803931354794,0.045968423529917694,-1,False,full,False,False,False,0.5976502895355225,0.5972947478294373,0.10351552069187164,,0.372488409280777,0.5956562757492065,0.4063926935195923,0.7142235636711121,0.3695652186870575,0.7029186487197876,53.0,3,full_power_set,7,standard_focal_sets__full
ceikcg5p,run-20260404_182427-ceikcg5p,chameleon,random_set,GAT,256,3,0.05882095436691937,0.020783681454068247,-1,False,full,False,False,False,0.5578222274780273,0.557704508304596,0.028614286333322525,,0.372488409280777,0.5549860000610352,0.4063926935195923,0.8414889574050903,0.3695652186870575,0.8251912593841553,56.0,3,full_power_set,7,standard_focal_sets__full
bgnngk0u,run-20260404_182449-bgnngk0u,chameleon,random_set,GAT,256,2,0.09947674891979008,0.03722805318392846,-1,False,full,False,False,False,0.579680860042572,0.5794200897216797,0.07282598316669464,,0.372488409280777,0.5774382948875427,0.4063926935195923,0.8385311365127563,0.3695652186870575,0.8261674642562866,83.0,3,full_power_set,7,standard_focal_sets__full
2yux9pil,run-20260404_182520-2yux9pil,chameleon,random_set,GAT,256,2,0.024314568717543616,0.004348143975223135,-1,False,full,False,False,False,0.16628111898899078,0.16624142229557037,0.023485369980335236,,0.8964451551437378,0.6542961597442627,0.5,0.467314749956131,0.5760869383811951,0.46583130955696106,60.0,3,full_power_set,7,standard_focal_sets__full
9bwkwn8d,run-20260404_182547-9bwkwn8d,chameleon,random_set,GAT,256,2,0.01848057256326317,0.03973619371345938,-1,False,full,False,False,False,0.5840272307395935,0.583742082118988,0.07892069965600967,,0.372488409280777,0.582065999507904,0.4063926935195923,0.8388568162918091,0.3695652186870575,0.8243357539176941,56.0,3,full_power_set,7,standard_focal_sets__full
51lozrku,run-20260404_182623-51lozrku,chameleon,random_set,GAT,256,2,0.05039030133102574,0.02013982439604451,-1,False,full,False,False,False,0.5558943152427673,0.555778443813324,0.030822696164250374,,0.372488409280777,0.5525288581848145,0.4063926935195923,0.8369580507278442,0.3695652186870575,0.8252818584442139,61.0,3,full_power_set,7,standard_focal_sets__full
dqw3npwk,run-20260404_182656-dqw3npwk,chameleon,random_set,GAT,256,2,0.058225717573217754,0.02869145401811797,-1,False,full,False,False,False,0.5664352178573608,0.5662552118301392,0.047041162848472595,,0.372488409280777,0.5633760094642639,0.4063926935195923,0.8396687507629395,0.3695652186870575,0.8253824710845947,61.0,3,full_power_set,7,standard_focal_sets__full
q6rd7xnr,run-20260404_182718-q6rd7xnr,chameleon,random_set,GAT,256,2,0.09833269312878236,0.019877333455072997,-1,False,full,False,False,False,0.5454854965209961,0.5453885197639465,0.0205236729234457,,0.372488409280777,0.5519402027130127,0.4383561611175537,0.8084897994995117,0.39855071902275085,0.8103965520858765,94.0,3,full_power_set,7,standard_focal_sets__full
tdyd3wdg,run-20260404_182744-tdyd3wdg,chameleon,random_set,GAT,256,2,0.07120310374022265,0.03004382546679192,-1,False,full,False,False,False,0.5678484439849854,0.5676590204238892,0.050196681171655655,,0.372488409280777,0.5651270151138306,0.4063926935195923,0.8392843008041382,0.3695652186870575,0.8262580633163452,72.0,3,full_power_set,7,standard_focal_sets__full
wzo6hu6i,run-20260404_182806-wzo6hu6i,chameleon,random_set,GAT,256,2,0.09113910850120134,0.024965467590265415,-1,False,full,False,False,False,0.5600011944770813,0.5598588585853577,0.03680214285850525,,0.372488409280777,0.5573980212211609,0.4063926935195923,0.8388763070106506,0.3695652186870575,0.8260868787765503,68.0,3,full_power_set,7,standard_focal_sets__full
1hlj2ind,run-20260404_182900-1hlj2ind,chameleon,random_set,GAT,256,3,0.09353841050311831,0.019761739069717208,-1,False,full,False,False,False,0.5549502372741699,0.5548522472381592,0.022928209975361824,,0.372488409280777,0.5520032644271851,0.4063926935195923,0.8360518217086792,0.3695652186870575,0.822564423084259,86.0,3,full_power_set,7,standard_focal_sets__full
6vswnts9,run-20260404_182941-6vswnts9,chameleon,random_set,GAT,256,2,0.0915840787664602,0.043330497503404425,-1,False,full,False,False,False,0.5928899049758911,0.5925583243370056,0.09611696749925613,,0.372488409280777,0.5905742645263672,0.4063926935195923,0.7747297286987305,0.3695652186870575,0.7906501293182373,72.0,3,full_power_set,7,standard_focal_sets__full
jvq6uodb,run-20260404_183003-jvq6uodb,chameleon,random_set,GAT,256,2,0.05035216199965245,0.021195310040536795,-1,False,full,False,False,False,0.5569664239883423,0.556845486164093,0.032255470752716064,,0.372488409280777,0.5539327263832092,0.4063926935195923,0.8391351699829102,0.3695652186870575,0.8260667324066162,61.0,3,full_power_set,7,standard_focal_sets__full
3gi4hh81,run-20260404_183050-3gi4hh81,chameleon,random_set,GAT,128,3,0.061309848172684416,0.03982334856457203,-1,False,full,False,False,False,0.5872824788093567,0.5869798064231873,0.08635877817869186,,0.372488409280777,0.5855147838592529,0.4063926935195923,0.6091536283493042,0.3695652186870575,0.582608699798584,53.0,3,full_power_set,7,standard_focal_sets__full
uunzxw0q,run-20260404_183130-uunzxw0q,chameleon,random_set,GAT,128,2,0.06662211121494467,0.03736570896721387,-1,False,full,False,False,False,0.584140419960022,0.5838543176651001,0.08154772967100143,,0.372488409280777,0.5820298790931702,0.4063926935195923,0.8389038443565369,0.3695652186870575,0.819031834602356,54.0,3,full_power_set,7,standard_focal_sets__full
fcb0sz09,run-20260404_183215-fcb0sz09,chameleon,random_set,GAT,256,3,0.030294332130187035,0.02779724237242347,-1,False,full,False,False,False,0.5688202977180481,0.568625807762146,0.05192062631249428,,0.372488409280777,0.5663232803344727,0.4063926935195923,0.7927865982055664,0.3695652186870575,0.7669786214828491,58.0,3,full_power_set,7,standard_focal_sets__full
03u6y92c,run-20260404_183237-03u6y92c,chameleon,random_set,GAT,128,2,0.08360042780155824,0.0111878744842827,-1,False,full,False,False,False,0.27217966318130493,0.27210894227027893,0.02431134693324566,,0.8361669182777405,0.49136555194854736,0.534246563911438,0.5141379833221436,0.5797101259231567,0.5088667869567871,104.0,3,full_power_set,7,standard_focal_sets__full
bhaiyjlu,run-20260404_183258-bhaiyjlu,chameleon,random_set,GAT,256,2,0.09340168299677402,0.024731314697059786,-1,False,full,False,False,False,0.5612197518348694,0.5610737800598145,0.037810713052749634,,0.372488409280777,0.5584432482719421,0.4063926935195923,0.83995121717453,0.3695652186870575,0.8269121646881104,96.0,3,full_power_set,7,standard_focal_sets__full
hjkudn2f,run-20260404_183325-hjkudn2f,chameleon,random_set,GAT,256,2,0.04908811547601724,0.01907438804254171,-1,False,full,False,False,False,0.5547406673431396,0.554631233215332,0.028730634599924088,,0.372488409280777,0.5514691472053528,0.4063926935195923,0.8375778794288635,0.3695652186870575,0.8241042494773865,61.0,3,full_power_set,7,standard_focal_sets__full
nlmcw3yl,run-20260404_183346-nlmcw3yl,chameleon,random_set,GAT,256,2,0.05422976819107392,0.021501937441068545,-1,False,full,False,False,False,0.5572491884231567,0.5571267604827881,0.031821589916944504,,0.372488409280777,0.5543365478515625,0.4063926935195923,0.8388057947158813,0.3695652186870575,0.8249094486236572,66.0,3,full_power_set,7,standard_focal_sets__full
rpp0iomf,run-20260404_183408-rpp0iomf,chameleon,random_set,GAT,256,2,0.07260143947684002,0.028533398512878335,-1,False,full,False,False,False,0.5659594535827637,0.5657815933227539,0.04792260006070137,,0.372488409280777,0.5632627010345459,0.4063926935195923,0.841445803642273,0.3695652186870575,0.8276469111442566,72.0,3,full_power_set,7,standard_focal_sets__full
h30bgrdp,run-20260404_183429-h30bgrdp,chameleon,random_set,GAT,256,2,0.023742744154661967,0.026396857081155325,-1,False,full,False,False,False,0.5627917647361755,0.562635064125061,0.040904223918914795,,0.372488409280777,0.5599653720855713,0.4063926935195923,0.8405239582061768,0.3695652186870575,0.8261976838111877,58.0,3,full_power_set,7,standard_focal_sets__full
9wii0vfx,run-20260404_183451-9wii0vfx,chameleon,random_set,GAT,256,2,0.013882831343730178,0.035773704228413666,-1,False,full,False,False,False,0.5746484994888306,0.5744171142578125,0.06083155795931816,,0.372488409280777,0.5722922682762146,0.4063926935195923,0.8391352295875549,0.3695652186870575,0.8251711130142212,57.0,3,full_power_set,7,standard_focal_sets__full
u76r154v,run-20260404_183517-u76r154v,chameleon,random_set,GAT,64,2,0.09384773390973064,0.03826354865757023,-1,False,full,False,False,False,0.585452675819397,0.5851601362228394,0.08284684270620346,,0.372488409280777,0.5833819508552551,0.4063926935195923,0.8214549422264099,0.3695652186870575,0.7834439873695374,54.0,3,full_power_set,7,standard_focal_sets__full
ll998and,run-20260404_183538-ll998and,chameleon,random_set,GAT,256,2,0.04273312818237063,0.0315883347403845,-1,False,full,False,False,False,0.57093346118927,0.5707245469093323,0.057005979120731354,,0.372488409280777,0.568280041217804,0.4063926935195923,0.8391392230987549,0.3695652186870575,0.8277173638343811,55.0,3,full_power_set,7,standard_focal_sets__full
xhn0v27l,run-20260404_183556-xhn0v27l,chameleon,random_set,GAT,256,3,0.06655789925432112,0.02287835854623433,-1,False,full,False,False,False,0.5604336261749268,0.5602962970733643,0.034985676407814026,,0.372488409280777,0.5576892495155334,0.4063926935195923,0.836773693561554,0.3695652186870575,0.8180757164955139,67.0,3,full_power_set,7,standard_focal_sets__full
jlsbgtaq,run-20260404_183622-jlsbgtaq,chameleon,random_set,GAT,256,3,0.03695664749380924,0.024584517617165645,-1,False,full,False,False,False,0.5643846392631531,0.5642197132110596,0.04288867115974426,,0.372488409280777,0.5616377592086792,0.4063926935195923,0.8246323466300964,0.3695652186870575,0.7965176701545715,55.0,3,full_power_set,7,standard_focal_sets__full
5tl8y0iu,run-20260404_183712-5tl8y0iu,chameleon,random_set,GAT,256,2,0.09246453383160395,0.03107436475404926,-1,False,full,False,False,False,0.5681735873222351,0.5679818391799927,0.052587028592824936,,0.372488409280777,0.5660709142684937,0.4063926935195923,0.8361577987670898,0.3695652186870575,0.8230876922607422,71.0,3,full_power_set,7,standard_focal_sets__full
81vyt5jx,run-20260404_183734-81vyt5jx,chameleon,random_set,GAT,256,2,0.09102054760848226,0.04286305717030552,-1,False,full,False,False,False,0.5907991528511047,0.5904780626296997,0.09120190888643265,,0.372488409280777,0.5888519287109375,0.4063926935195923,0.8395510315895081,0.3695652186870575,0.8234400749206543,72.0,3,full_power_set,7,standard_focal_sets__full
vngwbwqd,run-20260404_183756-vngwbwqd,chameleon,random_set,GAT,64,3,0.0637463708865439,0.03453888436048914,-1,False,full,False,False,False,0.5803192853927612,0.580054759979248,0.0738927572965622,,0.372488409280777,0.5781636238098145,0.4063926935195923,0.496681272983551,0.3695652186870575,0.47137680649757385,54.0,3,full_power_set,7,standard_focal_sets__full
frvjz4oq,run-20260404_183813-frvjz4oq,chameleon,random_set,GAT,128,3,0.09598221913021264,0.025101598154176577,-1,False,full,False,False,False,0.5627226829528809,0.5625698566436768,0.03788607195019722,,0.372488409280777,0.559998095035553,0.4063926935195923,0.8223728537559509,0.3695652186870575,0.8216385245323181,55.0,3,full_power_set,7,standard_focal_sets__full
mdv9t5z1,run-20260404_183829-mdv9t5z1,chameleon,random_set,GAT,64,2,0.021630414639788872,0.0906902376630907,-1,False,full,False,False,False,0.6345087885856628,0.6339939832687378,0.15372374653816223,,0.372488409280777,0.6335633397102356,0.4063926935195923,0.5,0.3695652186870575,0.5,94.0,3,full_power_set,7,standard_focal_sets__full
i6c5y7md,run-20260404_183855-i6c5y7md,chameleon,random_set,GAT,256,2,0.01328276517642253,0.007400507211727169,-1,False,full,False,False,False,0.20211267471313477,0.20206201076507568,0.023318707942962646,,0.885625958442688,0.5526147484779358,0.5547945499420166,0.5114233493804932,0.6050724387168884,0.5533514022827148,59.0,3,full_power_set,7,standard_focal_sets__full
l6ang2jn,run-20260404_183939-l6ang2jn,chameleon,random_set,GAT,256,2,0.05069524217017749,0.03246601010420329,-1,False,full,False,False,False,0.5717806816101074,0.5715667605400085,0.05842883139848709,,0.372488409280777,0.5698444247245789,0.4063926935195923,0.837405264377594,0.3695652186870575,0.8222323060035706,58.0,3,full_power_set,7,standard_focal_sets__full
9hl6jelr,run-20260404_184001-9hl6jelr,chameleon,random_set,GAT,128,2,0.02140617139288112,0.06589299439627463,-1,False,full,False,False,False,0.6209785342216492,0.620518684387207,0.13828754425048828,,0.372488409280777,0.6198241114616394,0.4063926935195923,0.5,0.3695652186870575,0.5,60.0,3,full_power_set,7,standard_focal_sets__full
sj3ml0xv,run-20260404_184017-sj3ml0xv,chameleon,random_set,GAT,128,2,0.034973921770546874,0.04624929050327555,-1,False,full,False,False,False,0.5979615449905396,0.5976044535636902,0.10473065078258514,,0.372488409280777,0.5964194536209106,0.4063926935195923,0.6031987071037292,0.3695652186870575,0.6001207828521729,55.0,3,full_power_set,7,standard_focal_sets__full
h2i0usdq,run-20260404_184117-h2i0usdq,chameleon,random_set,GAT,256,2,0.08518749757887094,0.042546287167938686,-1,False,full,False,False,False,0.5901049971580505,0.5897873044013977,0.09190184623003006,,0.372488409280777,0.5887018442153931,0.4063926935195923,0.8230867981910706,0.3695652186870575,0.8074879050254822,72.0,3,full_power_set,7,standard_focal_sets__full
2m1xzict,run-20260404_184139-2m1xzict,chameleon,random_set,GAT,256,2,0.08073637486951023,0.030475146493378083,-1,False,full,False,False,False,0.5687297582626343,0.5685345530509949,0.05164099112153053,,0.372488409280777,0.5662634372711182,0.4063926935195923,0.8413790464401245,0.3695652186870575,0.826791524887085,73.0,3,full_power_set,7,standard_focal_sets__full
re5ciahu,run-20260404_184200-re5ciahu,chameleon,random_set,GAT,256,2,0.0907900865423476,0.01991184960286821,-1,False,full,False,False,False,0.5555726289749146,0.5554590821266174,0.03293861821293831,,0.372488409280777,0.5525802373886108,0.4063926935195923,0.8383035659790039,0.3695652186870575,0.8236311674118042,101.0,3,full_power_set,7,standard_focal_sets__full
hqdr658j,run-20260404_184227-hqdr658j,chameleon,random_set,GAT,128,3,0.03174405569828346,0.07826168229013503,-1,False,full,False,False,False,0.6294317841529846,0.6289359927177429,0.14638473093509674,,0.372488409280777,0.6285343170166016,0.4063926935195923,0.5,0.3695652186870575,0.5,57.0,3,full_power_set,7,standard_focal_sets__full
p1rkw8ic,run-20260404_184243-p1rkw8ic,chameleon,random_set,GAT,256,2,0.07335041931996694,0.03506758257283722,-1,False,full,False,False,False,0.5766506791114807,0.576407253742218,0.0675068274140358,,0.372488409280777,0.5746068358421326,0.4063926935195923,0.8406612873077393,0.3695652186870575,0.8256441354751587,72.0,3,full_power_set,7,standard_focal_sets__full
v7j9wpx6,run-20260404_184305-v7j9wpx6,chameleon,random_set,GAT,128,2,0.09811642698641486,0.041063697290897365,-1,False,full,False,False,False,0.590179979801178,0.5898622870445251,0.09302529692649841,,0.372488409280777,0.5882168412208557,0.4063926935195923,0.8337216973304749,0.3695652186870575,0.8302636742591858,55.0,3,full_power_set,7,standard_focal_sets__full
9vphd35n,run-20260404_184321-9vphd35n,chameleon,random_set,GAT,256,2,0.012139393702239196,0.08866450127599804,-1,False,full,False,False,False,0.6336936950683594,0.6331821084022522,0.15275362133979797,,0.372488409280777,0.6327669620513916,0.4063926935195923,0.5,0.3695652186870575,0.5,139.0,3,full_power_set,7,standard_focal_sets__full
1etwiwmx,run-20260404_184358-1etwiwmx,chameleon,random_set,GAT,64,2,0.047272038718999466,0.051196728857567174,-1,False,full,False,False,False,0.6064600348472595,0.6060621738433838,0.11726944893598557,,0.372488409280777,0.6048679351806641,0.4063926935195923,0.5626323819160461,0.3695652186870575,0.5253421664237976,56.0,3,full_power_set,7,standard_focal_sets__full
11w70zw8,run-20260404_184414-11w70zw8,chameleon,random_set,GAT,128,2,0.05536806730592543,0.03554830164770093,-1,False,full,False,False,False,0.5804106593132019,0.5801454186439514,0.074382483959198,,0.372488409280777,0.5782045125961304,0.4063926935195923,0.8368717432022095,0.3695652186870575,0.8156098127365112,53.0,3,full_power_set,7,standard_focal_sets__full
iqiwtvkt,run-20260404_184430-iqiwtvkt,chameleon,random_set,GAT,128,3,0.04876759867485351,0.09821560703101297,-1,False,full,False,False,False,0.6379028558731079,0.6373748779296875,0.1574239879846573,,0.372488409280777,0.6370558142662048,0.4063926935195923,0.5,0.3695652186870575,0.5,74.0,3,full_power_set,7,standard_focal_sets__full
